"NUM POLICE

4040";CODE AVENANT;TYPE AVENANT;DATE AVENANT
000000000195336;A;0_74;01/01/2016
000000000195336;A;0_53;01/01/2015
000000000195519;Q;0_83;01/01/2022
000000000195754;Q;11_3;11/05/2022
000000000195754;Q;11_2;11/05/2021
000000000195754;Q;11_2;11/05/2021
000000000195754;Q;11_2;11/05/2021
000000000195754;Q;11_1;11/05/2020
000000000195754;Q;11_1;11/05/2020
000000000195754;Q;11_1;11/05/2020
000000000195754;Q;11_1;11/05/2020
000000000195754;A;10_1;10/05/2019
000000000195754;A;10_1;10/05/2019
000000000195754;A;10_1;10/05/2019
000000000195754;A;9_1;10/05/2018
000000000195754;A;9_1;10/05/2018
000000000195754;Q;9_0;11/05/2017
000000000195754;Q;9_0;11/05/2017
000000000195754;Q;9_0;11/05/2017
000000000195754;Q;8_0;11/05/2016
000000000195754;A;7_1;11/05/2015
000000000195754;A;7_1;11/05/2015
000000000195754;A;7_1;11/05/2015
000000000195754;Q;7_0;11/05/2015
000000000195754;Q;4_4;11/05/2014
000000000195754;Q;4_4;11/05/2014
000000000195754;Q;4_3;11/05/2013
000000000195754;Q;4_3;11/05/2013
000000000195754;Q;4_3;11/05/2013
000000000195754;Q;4_3;11/05/2013
000000000195754;Q;4_2;11/05/2012
000000000195754;Q;4_2;11/05/2012
000000000195754;Q;4_2;11/05/2012
000000000195754;Q;4_2;11/05/2012
000000000195754;Q;4_1;11/05/2011
000000000195754;Q;4_1;11/05/2011
000000000195754;Q;4_0;11/05/2010
000000000195985;Q;0_71;01/01/2020
000000000196638;Q;1_2;16/05/2017
000000000196724;A;0_189;31/12/2021
000000000196724;A;0_164;01/01/2016
000000000196724;A;0_172;01/01/2019
000000000196724;A;0_172;01/01/2019
000000000196724;A;0_172;01/01/2019
000000000196724;A;0_169;01/01/2018
000000000196724;A;0_169;01/01/2018
000000000196724;A;0_164;01/01/2016
000000000196724;A;0_118;07/07/2014
000000000196724;A;0_115;13/06/2013
000000000196724;A;0_96;01/01/2013
000000000196778;Q;4_1;16/05/2017
000000000196867;Q;0_6;17/05/2013
000000000196955;A;0_222;03/09/2020
000000000196955;Q;0_221;01/01/2020
000000000196955;A;0_146;01/01/2014
000000000197575;Q;1_2;14/04/2011
000000000197668;Q;2_2;05/05/2017
000000000198830;Q;0_0;25/05/2007
000000000199409;Q;1_1;27/05/2011
000000000200948;Q;1_3;01/06/2017
000000000201225;Q;1_5;01/06/2013
000000000202053;A;0_3;26/04/2010
000000000202516;A;1_4;06/06/2014
000000000203550;Q;1_3;09/06/2011
000000000207760;Q;1_2;26/06/2016
000000000212012;Q;1_2;01/05/2011
000000000212030;A;3_1;11/07/2019
000000000213343;Q;1_1;22/07/2013
000000000213581;Q;5_1;01/01/2021
000000000214569;A;5_0;24/07/2019
000000000215430;A;0_7;27/07/2014
000000000215430;Q;0_4;28/07/2011
000000000216211;Q;0_3;15/06/2010
000000000217004;Q;0_3;03/08/2010
000000000217091;A;1_3;04/08/2014
000000000217908;A;0_7;07/08/2014
000000000218663;A;3_1;14/07/2019
000000000218663;A;3_1;14/07/2019
000000000218663;Q;2_1;15/07/2015
000000000218663;Q;1_3;15/07/2013
000000000218663;Q;0_0;15/07/2007
000000000218764;Q;6_1;11/08/2021
000000000219301;Q;4_1;29/06/2015
000000000219634;Q;2_0;01/01/2008
000000000220271;Q;1_3;18/08/2017
000000000220399;Q;0_5;21/08/2012
000000000220604;Q;1_3;22/08/2017
000000000222134;Q;0_1;29/08/2008
000000000223536;Q;4_2;05/09/2021
000000000223973;Q;0_12;06/09/2019
000000000223973;Q;0_11;06/09/2018
000000000223973;Q;0_9;06/09/2016
000000000223973;Q;0_7;06/09/2014
000000000223973;Q;0_4;06/09/2011
000000000223978;Q;1_3;06/09/2011
000000000223978;Q;1_3;06/09/2011
000000000223978;Q;1_3;06/09/2011
000000000224028;A;3_3;05/09/2018
000000000224411;Q;2_5;08/09/2013
000000000224551;A;1_4;08/09/2018
000000000225942;E;1_0;21/10/2006
000000000226149;Q;6_1;01/01/2020
000000000227769;Q;0_6;26/09/2013
000000000227925;Q;0_6;05/08/2013
000000000228832;Q;1_1;29/09/2015
000000000228877;Q;1_3;29/09/2012
000000000228877;Q;1_1;29/09/2010
000000000229163;A;3_1;28/09/2019
000000000229230;Q;3_0;02/10/2015
000000000230519;R;0_2;05/10/2009
000000000230519;Q;0_0;06/10/2007
000000000230852;Q;6_0;01/01/2017
000000000231312;E;0_0;12/10/2006
000000000233326;Q;5_1;20/10/2020
000000000233703;Q;1_3;26/10/2017
000000000234657;Q;1_2;30/10/2016
000000000234682;A;3_4;29/10/2018
000000000235399;R;7_0;16/09/2021
000000000236559;A;0_7;24/10/2014
000000000236839;Q;2_1;09/11/2015
000000000237511;A;1_4;10/11/2018
000000000238180;Q;0_4;14/11/2011
000000000238378;E;0_0;15/11/2006
000000000239512;Q;0_1;05/03/2008
000000000239791;A;4_1;31/12/2010
000000000240357;Q;1_2;23/11/2009
000000000240369;E;0_0;25/11/2006
000000000240369;E;0_0;25/11/2006
000000000240369;E;0_0;25/11/2006
000000000241544;Q;4_0;09/07/2020
000000000243644;Q;1_2;08/12/2012
000000000243775;Q;5_1;11/12/2021
000000000243775;Q;5_1;11/12/2021
000000000243775;A;3_2;10/12/2019
000000000243775;Q;0_1;11/12/2008
000000000245685;A;3_0;18/12/2019
000000000245762;Q;3_1;20/12/2013
000000000246217;Q;0_4;30/11/2011
000000000246981;E;12_1;01/12/2021
000000000247261;A;0_7;25/12/2014
000000000247261;Q;0_5;26/12/2012
000000000247387;E;0_0;27/12/2006
000000000247387;E;0_0;27/12/2006
000000000247808;Q;0_6;27/12/2013
000000000248092;Q;0_7;01/01/2015
000000000248393;Q;0_6;27/12/2013
000000000248393;Q;0_6;27/12/2013
000000000248393;Q;0_6;27/12/2013
000000000248393;Q;0_5;27/12/2012
000000000248393;Q;0_5;27/12/2012
000000000248393;Q;0_4;27/12/2011
000000000248393;Q;0_3;27/12/2010
000000000248393;Q;0_0;27/12/2007
000000000248997;Q;1_0;01/01/2010
000000000249045;A;0_7;31/12/2014
000000000249114;Q;0_0;02/01/2008
000000000249753;Q;0_4;01/01/2012
000000000249805;A;1_3;04/01/2018
000000000250425;Q;4_1;16/01/2021
000000000250817;Q;6_3;09/01/2022
000000000250817;Q;4_1;09/01/2017
000000000250817;A;3_1;08/01/2016
000000000251157;A;5_2;26/12/2017
000000000252317;Q;0_3;16/01/2011
000000000252317;Q;0_1;16/01/2009
000000000252882;Q;0_3;18/01/2011
000000000254026;Q;0_0;23/01/2008
000000000254208;Q;1_2;25/01/2017
000000000254786;Q;0_1;26/01/2009
000000000254930;Q;0_4;29/01/2012
000000000255025;Q;0_5;31/01/2013
000000000255430;Q;0_4;31/01/2012
000000000255616;A;1_7;31/01/2015
000000000256009;Q;0_5;03/02/2013
000000000256103;Q;0_3;03/02/2011
000000000256693;Q;1_2;06/02/2013
000000000256693;Q;1_1;06/02/2012
000000000256693;Q;1_1;06/02/2012
000000000257269;A;0_7;08/02/2015
000000000257311;A;0_7;08/02/2015
000000000258791;Q;1_2;16/02/2013
000000000258791;Q;0_1;16/02/2009
000000000258809;Q;0_3;15/02/2011
000000000259477;A;3_1;20/02/2018
000000000260416;A;4_1;22/02/2019
000000000262483;Q;0_6;08/03/2014
000000000262764;A;0_33;31/12/2008
000000000262810;Q;0_18;01/01/2014
000000000262810;Q;0_18;01/01/2014
000000000263094;A;0_2;02/03/2010
000000000263244;Q;12_1;09/03/2022
000000000263555;Q;5_1;10/03/2021
000000000263948;Q;1_2;13/03/2010
000000000264257;A;2_1;11/03/2019
000000000264261;A;1_3;13/03/2015
000000000264553;Q;1_2;15/03/2017
000000000265641;Q;0_6;22/03/2014
000000000266214;Q;0_4;26/03/2012
000000000267015;E;0_0;30/03/2007
000000000267429;Q;4_3;30/03/2022
000000000267429;A;3_1;29/03/2019
000000000267429;Q;2_2;30/03/2017
000000000267429;Q;2_1;30/03/2016
000000000268116;E;0_0;05/04/2007
000000000268365;Q;6_1;05/04/2022
000000000268914;Q;0_6;31/03/2014
000000000269057;Q;0_5;21/02/2013
000000000269057;Q;0_4;21/02/2012
000000000269057;Q;0_4;21/02/2012
000000000269057;Q;0_4;21/02/2012
000000000269057;Q;0_1;21/02/2009
000000000269057;Q;0_1;21/02/2009
000000000269057;Q;0_1;21/02/2009
000000000269057;Q;0_0;21/02/2008
000000000269591;Q;0_3;14/03/2011
000000000269860;A;4_2;14/04/2022
000000000271210;R;0_4;21/04/2012
000000000271384;Q;2_3;25/04/2012
000000000272523;R;0_4;05/12/2011
000000000273463;Q;0_1;04/05/2009
000000000274584;A;0_7;25/05/2015
000000000275158;Q;0_1;11/05/2009
000000000275588;Q;5_1;15/05/2019
000000000276198;Q;0_3;19/05/2011
000000000276225;Q;0_6;22/05/2014
000000000277639;Q;1_1;25/05/2013
000000000278028;A;0_5;27/05/2013
000000000278198;A;0_7;31/12/2014
000000000278325;Q;1_2;30/05/2011
000000000278893;Q;2_1;31/05/2012
000000000279434;A;8_1;21/06/2020
000000000279434;A;8_1;21/06/2020
000000000279434;A;6_1;21/06/2018
000000000279485;Q;0_3;02/06/2011
000000000280512;Q;0_1;02/04/2009
000000000280785;A;0_29;11/08/2011
000000000281343;R;0_3;11/06/2011
000000000281483;Q;0_4;17/05/2012
000000000281755;Q;0_3;13/06/2011
000000000281852;T;2_3;11/06/2017
000000000281852;Q;1_1;12/06/2012
000000000282319;Q;0_3;14/06/2011
000000000282915;Q;2_2;08/06/2022
000000000284038;A;0_77;12/11/2014
000000000284038;A;0_49;20/06/2013
000000000284038;A;0_44;11/05/2012
000000000284057;A;5_1;22/06/2019
000000000284094;Q;1_2;15/06/2016
000000000284434;A;0_2;05/03/2010
000000000284968;A;3_2;28/06/2014
000000000285391;A;1_0;28/12/2010
000000000285934;A;1_8;01/07/2018
000000000286529;Q;3_2;05/07/2021
000000000286529;Q;0_3;05/07/2011
000000000286761;Q;1_2;07/07/2010
000000000286867;R;0_2;10/07/2010
000000000287276;Q;4_0;11/07/2020
000000000287380;R;2_1;14/11/2014
000000000287951;Q;4_1;14/07/2021
000000000288232;Q;2_3;18/07/2021
000000000288232;Q;2_3;18/07/2021
000000000288232;Q;1_7;18/07/2017
000000000288916;A;2_2;18/07/2018
000000000289084;Q;1_1;20/07/2009
000000000290121;Q;0_4;27/07/2012
000000000290294;A;0_3;30/07/2011
000000000290352;Q;3_3;31/07/2017
000000000291196;Q;0_5;06/08/2013
000000000291267;A;4_1;05/08/2019
000000000291267;A;2_1;05/08/2014
000000000291361;Q;4_0;06/08/2020
000000000291630;A;2_2;09/03/2016
000000000291934;A;3_1;08/08/2019
000000000292583;Q;5_1;14/08/2020
000000000293280;Q;0_3;17/08/2011
000000000293666;Q;0_3;17/08/2011
000000000294171;E;5_3;01/08/2021
000000000294771;A;1_4;28/08/2018
000000000294777;A;0_71;31/12/2020
000000000295032;Q;0_3;01/01/2011
000000000295085;A;0_6;27/08/2014
000000000295174;Q;3_2;28/08/2012
000000000295384;Q;0_3;30/08/2011
000000000295747;A;3_1;29/08/2019
000000000295861;A;4_1;02/09/2019
000000000296070;Q;2_1;16/08/2015
000000000296277;A;1_4;03/09/2018
000000000296368;Q;0_4;04/09/2012
000000000296629;Q;8_0;10/09/2020
000000000296752;Q;1_3;30/07/2011
000000000298118;Q;0_0;05/01/2008
000000000298309;Q;0_0;14/09/2008
000000000300426;Q;1_1;23/09/2013
000000000301502;Q;8_0;28/09/2020
000000000301502;A;5_1;27/09/2019
000000000303063;E;6_2;01/10/2021
000000000303142;A;0_6;07/10/2014
000000000304424;Q;4_3;16/10/2012
000000000305260;Q;0_1;19/10/2009
000000000305481;Q;1_2;22/10/2016
000000000306294;Q;4_1;25/10/2020
000000000307082;Q;2_0;30/10/2013
000000000307082;Q;2_0;30/10/2013
000000000307082;Q;1_1;30/10/2011
000000000307082;Q;1_1;30/10/2011
000000000307355;Q;1_1;31/10/2010
000000000308396;Q;6_2;06/11/2021
000000000308424;Q;1_0;01/01/2012
000000000308504;R;0_3;06/11/2011
000000000308657;R;3_2;12/11/2012
000000000308678;Q;1_0;13/05/2014
000000000308690;Q;0_0;08/11/2008
000000000308833;Q;1_4;11/11/2012
000000000308833;Q;1_4;11/11/2012
000000000308833;Q;1_4;11/11/2012
000000000308833;Q;1_2;11/11/2010
000000000308833;Q;1_2;11/11/2010
000000000308833;Q;1_0;11/11/2008
000000000309222;Q;1_2;13/11/2016
000000000309606;Q;1_0;05/11/2009
000000000309779;R;5_2;14/11/2021
000000000309800;Q;1_1;15/11/2015
000000000309936;Q;0_5;17/11/2013
000000000311250;Q;2_2;22/11/2016
000000000311560;Q;4_2;25/11/2021
000000000311560;Q;4_2;25/11/2021
000000000311560;Q;4_1;25/11/2020
000000000311560;Q;4_1;25/11/2020
000000000311560;A;3_7;24/11/2019
000000000311560;A;3_7;24/11/2019
000000000311560;A;3_7;24/11/2019
000000000311560;A;3_7;24/11/2019
000000000311560;Q;3_6;25/11/2018
000000000311560;Q;3_6;25/11/2018
000000000311560;Q;3_6;25/11/2018
000000000311560;Q;3_6;25/11/2018
000000000311560;Q;3_6;25/11/2018
000000000311560;Q;3_6;25/11/2018
000000000311560;Q;3_5;25/11/2017
000000000311560;Q;3_5;25/11/2017
000000000311560;Q;3_5;25/11/2017
000000000311560;Q;3_5;25/11/2017
000000000311560;Q;3_4;25/11/2016
000000000311560;Q;3_4;25/11/2016
000000000311560;Q;3_4;25/11/2016
000000000311560;Q;3_3;25/11/2015
000000000311560;Q;3_3;25/11/2015
000000000311560;Q;3_2;25/11/2014
000000000311560;Q;3_0;25/11/2012
000000000311560;A;2_1;25/11/2011
000000000311560;Q;2_0;25/11/2011
000000000311560;Q;1_1;25/11/2009
000000000311560;Q;1_1;25/11/2009
000000000311560;Q;1_0;25/11/2008
000000000312682;Q;1_2;30/11/2011
000000000312755;Q;2_2;01/01/2017
000000000312761;A;6_2;30/11/2019
000000000312858;Q;0_7;01/12/2015
000000000313472;Q;0_5;04/12/2013
000000000313797;Q;8_1;06/12/2018
000000000314685;Q;5_1;11/12/2020
000000000314691;Q;3_1;11/12/2018
000000000314946;Q;2_1;13/12/2018
000000000315180;Q;0_3;14/12/2011
000000000315683;Q;9_0;18/12/2018
000000000315985;Q;2_5;09/11/2018
000000000316007;Q;1_2;18/12/2016
000000000316852;Q;3_1;01/01/2012
000000000317013;Q;0_7;27/12/2015
000000000317013;Q;0_7;27/12/2015
000000000317013;Q;0_6;27/12/2014
000000000317013;Q;0_5;27/12/2013
000000000317013;Q;0_4;27/12/2012
000000000317013;Q;0_3;27/12/2011
000000000317013;Q;0_2;27/12/2010
000000000317013;Q;0_2;27/12/2010
000000000317013;Q;0_2;27/12/2010
000000000317013;Q;0_2;27/12/2010
000000000317013;Q;0_1;27/12/2009
000000000317193;A;6_1;10/10/2020
000000000317193;A;6_1;10/10/2020
000000000317193;Q;4_0;11/10/2018
000000000317193;Q;4_0;11/10/2018
000000000317193;Q;4_0;11/10/2018
000000000317275;A;0_30;15/10/2011
000000000317277;A;0_37;30/09/2013
000000000317386;Q;0_0;24/08/2008
000000000317386;Q;0_0;24/08/2008
000000000317386;Q;0_0;24/08/2008
000000000317595;Q;0_1;31/12/2009
000000000318353;A;0_1;26/05/2009
000000000319157;A;7_0;09/01/2018
000000000319240;Q;2_0;09/01/2011
000000000319399;A;6_1;31/12/2018
000000000319399;Q;5_2;01/01/2017
000000000319399;Q;5_1;01/01/2016
000000000319399;Q;2_2;01/01/2013
000000000319433;A;0_6;09/01/2015
000000000319733;Q;7_2;11/01/2021
000000000320166;Q;0_0;15/01/2009
000000000320531;E;0_0;18/01/2008
000000000320801;Q;0_3;17/01/2012
000000000321276;Q;8_2;22/01/2017
000000000321276;Q;8_1;22/01/2016
000000000321276;Q;3_0;22/01/2014
000000000321512;Q;6_1;23/01/2019
000000000322097;Q;7_0;16/02/2020
000000000322307;A;4_1;25/01/2019
000000000322564;R;0_4;31/07/2012
000000000322616;Q;3_1;01/01/2017
000000000322776;Q;0_4;01/02/2013
000000000323406;T;4_3;02/02/2017
000000000323426;Q;0_1;23/01/2010
000000000323902;Q;4_2;06/02/2021
000000000323902;Q;2_2;06/02/2017
000000000324698;A;0_177;01/01/2021
000000000324698;A;0_137;01/01/2019
000000000324698;A;0_113;16/01/2018
000000000324698;A;0_94;01/01/2017
000000000324698;A;0_51;01/01/2013
000000000324698;A;0_34;25/01/2012
000000000324698;A;0_23;28/12/2010
000000000325167;Q;0_5;13/02/2014
000000000325754;Q;0_3;18/02/2012
000000000326611;R;1_5;15/10/2013
000000000327021;Q;4_3;01/01/2022
000000000327040;Q;4_1;13/02/2022
000000000327442;Q;1_4;03/03/2014
000000000327662;Q;0_3;29/02/2012
000000000327741;A;0_23;01/01/2010
000000000327741;A;0_6;27/06/2009
000000000327848;A;0_85;01/01/2019
000000000327848;A;0_61;15/05/2019
000000000327848;A;0_60;30/03/2019
000000000327921;A;0_142;25/12/2018
000000000328291;Q;2_3;09/03/2022
000000000329221;A;1_1;09/03/2014
000000000330209;Q;1_2;04/02/2017
000000000330897;A;0_192;03/03/2021
000000000330897;A;0_179;29/01/2019
000000000330897;A;0_122;30/01/2017
000000000330897;A;0_115;30/01/2016
000000000330897;A;0_75;07/01/2014
000000000330897;A;0_75;07/01/2014
000000000330897;A;0_49;30/01/2012
000000000330897;A;0_45;03/04/2011
000000000331088;Q;2_5;24/03/2017
000000000331088;Q;2_2;24/03/2014
000000000332216;R;0_0;30/03/2009
000000000332412;Q;0_16;01/01/2011
000000000334565;Q;4_3;28/03/2022
000000000335697;Q;2_1;19/04/2016
000000000335930;Q;0_5;01/01/2014
000000000336553;A;0_6;24/04/2015
000000000336553;A;0_6;24/04/2015
000000000336559;Q;2_1;24/04/2013
000000000336631;Q;0_5;03/04/2014
000000000336631;Q;0_5;03/04/2014
000000000336631;Q;0_1;03/04/2010
000000000336631;Q;0_1;03/04/2010
000000000336707;Q;0_4;25/04/2013
000000000336707;Q;0_4;25/04/2013
000000000336707;Q;0_3;25/04/2012
000000000336707;Q;0_3;25/04/2012
000000000338160;Q;4_1;05/05/2021
000000000338514;Q;0_1;06/05/2010
000000000339180;Q;2_2;09/05/2017
000000000339316;A;0_6;24/04/2015
000000000339368;Q;0_2;11/05/2011
000000000339941;Q;5_2;13/05/2022
000000000340341;A;1_3;15/05/2014
000000000340341;Q;0_0;16/05/2009
000000000340341;Q;0_0;16/05/2009
000000000340475;Q;1_1;16/05/2014
000000000340543;A;3_2;31/01/2015
000000000340732;A;5_1;31/12/2019
000000000340854;Q;2_3;09/05/2013
000000000341727;Q;1_0;23/05/2011
000000000342211;Q;1_1;14/05/2010
000000000343624;Q;5_3;19/06/2022
000000000344431;Q;1_1;10/06/2010
000000000344650;Q;0_3;11/06/2012
000000000345746;Q;5_1;17/06/2015
000000000345753;A;0_1;04/01/2010
000000000346154;Q;3_3;18/06/2017
000000000346588;Q;1_1;13/06/2015
000000000346597;Q;0_4;20/06/2013
000000000347372;A;3_0;09/06/2011
000000000347397;Q;1_3;25/06/2017
000000000347545;Q;0_2;12/06/2011
000000000348465;A;0_5;02/07/2014
000000000348602;Q;6_2;03/07/2022
000000000348602;A;4_1;02/07/2019
000000000348802;T;0_0;01/07/2009
000000000349068;A;2_1;07/07/2016
000000000349145;R;1_2;27/11/2010
000000000350580;Q;0_2;15/07/2011
000000000351137;Q;2_2;17/07/2013
000000000351830;A;0_5;22/07/2014
000000000351890;A;1_4;23/07/2018
000000000351946;Q;3_1;01/01/2020
000000000352178;Q;0_6;20/06/2015
000000000352293;Q;0_3;01/01/2012
000000000352660;Q;0_4;28/07/2013
000000000352764;A;2_2;28/07/2018
000000000353082;A;1_4;03/08/2018
000000000353756;Q;2_2;04/08/2016
000000000353756;A;1_2;03/08/2014
000000000353756;Q;0_0;04/08/2009
000000000353871;Q;3_2;04/08/2021
000000000353871;Q;3_1;04/08/2020
000000000353871;A;2_1;03/08/2019
000000000353871;Q;1_1;04/08/2015
000000000353871;Q;0_4;04/08/2013
000000000353871;Q;0_2;04/08/2011
000000000353871;Q;0_0;04/08/2009
000000000353973;Q;0_2;05/08/2011
000000000354233;A;2_1;06/08/2019
000000000354883;R;0_2;11/04/2011
000000000355114;R;0_1;19/06/2010
000000000355114;Q;0_0;19/06/2009
000000000355114;Q;0_0;19/06/2009
000000000355114;Q;0_0;19/06/2009
000000000355197;Q;0_3;14/08/2012
000000000355465;Q;4_1;16/08/2021
000000000355585;Q;0_6;18/06/2015
000000000355585;Q;0_5;18/06/2014
000000000356540;A;0_212;21/10/2021
000000000356540;A;0_186;31/05/2021
000000000356540;A;0_174;29/10/2019
000000000356540;A;0_170;08/11/2018
000000000356540;A;0_170;08/11/2018
000000000356540;A;0_110;11/07/2014
000000000356540;A;0_110;11/07/2014
000000000356540;A;0_54;23/08/2011
000000000356540;A;0_49;01/06/2010
000000000356540;A;0_49;01/06/2010
000000000356540;A;0_49;01/06/2010
000000000356540;A;0_49;01/06/2010
000000000356540;A;0_49;01/06/2010
000000000356540;A;0_1;06/07/2008
000000000356773;Q;0_7;08/09/2016
000000000357244;Q;0_2;22/08/2011
000000000357293;Q;3_1;28/08/2020
000000000358447;Q;0_0;05/09/2009
000000000358491;Q;0_2;05/09/2011
000000000358943;Q;3_1;08/09/2015
000000000358943;Q;3_1;08/09/2015
000000000359132;Q;5_1;09/09/2020
000000000360628;Q;0_4;22/09/2013
000000000360628;Q;0_4;22/09/2013
000000000361071;A;2_4;21/09/2018
000000000361071;A;1_1;21/09/2014
000000000361522;Q;4_2;26/09/2021
000000000361522;Q;4_1;26/09/2020
000000000361522;A;2_3;25/09/2018
000000000361747;Q;3_1;10/09/2020
000000000361747;Q;1_3;10/09/2017
000000000361747;Q;1_1;10/09/2015
000000000362126;A;0_25;01/07/2010
000000000363253;Q;1_3;08/10/2017
000000000363550;A;3_1;08/10/2019
000000000365014;Q;0_1;01/01/2010
000000000365022;A;0_5;16/10/2014
000000000365289;Q;2_1;01/11/2015
000000000365619;Q;0_4;21/10/2013
000000000365634;A;0_3;03/04/2012
000000000365944;A;0_8;21/02/2017
000000000366757;A;0_4;14/08/2013
000000000366800;Q;0_5;28/10/2014
000000000366800;Q;0_3;28/10/2012
000000000366833;Q;2_2;16/10/2012
000000000367455;Q;2_1;01/11/2012
000000000367979;Q;4_0;05/11/2020
000000000368088;Q;1_2;05/11/2013
000000000368088;Q;1_1;05/11/2012
000000000368088;Q;0_1;05/11/2010
000000000368088;Q;0_1;05/11/2010
000000000368088;Q;0_1;05/11/2010
000000000368088;Q;0_0;05/11/2009
000000000368088;Q;0_0;05/11/2009
000000000368146;Q;1_4;01/01/2014
000000000369410;A;2_3;13/11/2019
000000000369410;A;2_3;13/11/2019
000000000369410;Q;2_2;14/11/2018
000000000369410;Q;2_1;14/11/2017
000000000369410;Q;2_1;14/11/2017
000000000369986;Q;0_3;18/11/2012
000000000370413;Q;3_2;19/11/2021
000000000370413;Q;3_1;19/11/2020
000000000370413;Q;3_1;19/11/2020
000000000370413;Q;1_3;19/11/2017
000000000370413;Q;1_2;19/11/2016
000000000370413;Q;1_1;19/11/2015
000000000370413;Q;0_4;19/11/2013
000000000370413;Q;0_1;19/11/2010
000000000370820;A;1_2;17/11/2014
000000000370820;Q;0_2;18/11/2011
000000000371268;E;6_2;01/11/2021
000000000371268;Q;6_1;27/11/2021
000000000371690;Q;2_3;27/11/2013
000000000372289;Q;2_0;29/05/2014
000000000372733;Q;4_1;03/12/2020
000000000372965;A;2_2;04/12/2017
000000000373281;A;1_3;10/12/2017
000000000373425;Q;0_0;22/12/2009
000000000374404;Q;3_5;15/12/2016
000000000374759;Q;2_1;17/12/2018
000000000374759;Q;2_1;17/12/2018
000000000374870;A;0_5;17/12/2014
000000000374870;Q;0_1;18/12/2010
000000000374870;Q;0_0;18/12/2009
000000000375006;A;0_8;18/12/2017
000000000375006;Q;0_7;19/12/2016
000000000375006;Q;0_7;19/12/2016
000000000375006;Q;0_2;19/12/2011
000000000375006;Q;0_0;19/12/2009
000000000375245;Q;1_1;20/12/2011
000000000375429;Q;3_0;29/12/2018
000000000375621;Q;0_0;23/12/2009
000000000376286;Q;0_2;27/12/2011
000000000376337;Q;1_1;28/12/2018
000000000376740;Q;1_1;01/01/2012
000000000377069;A;2_3;31/12/2017
000000000377389;Q;0_3;02/01/2013
000000000377774;Q;3_1;05/01/2020
000000000377817;R;0_3;07/01/2013
000000000377880;A;0_5;05/01/2015
000000000378045;A;2_1;31/12/2018
000000000378883;Q;2_0;12/01/2011
000000000379781;Q;0_1;16/01/2011
000000000379934;Q;2_2;20/01/2014
000000000380519;A;1_2;25/01/2017
000000000380813;Q;0_0;23/01/2010
000000000381106;Q;1_4;27/01/2017
000000000381306;Q;0_2;17/01/2012
000000000381317;Q;1_3;01/01/2013
000000000381714;A;0_5;29/01/2015
000000000381796;Q;0_2;30/01/2012
000000000381802;A;2_3;20/01/2018
000000000382205;A;2_1;01/02/2019
000000000383072;Q;1_0;09/02/2013
000000000383279;A;3_3;08/02/2021
000000000383458;Q;2_2;10/08/2016
000000000384562;A;2_3;15/02/2018
000000000385370;T;3_0;07/03/2018
000000000385370;A;1_3;06/03/2018
000000000385370;Q;0_4;07/03/2014
000000000385370;Q;0_2;07/03/2012
000000000385370;Q;0_0;07/03/2010
000000000385669;Q;5_0;23/02/2020
000000000385774;Q;4_2;17/02/2017
000000000385784;Q;2_1;24/02/2016
000000000386020;Q;4_2;25/02/2021
000000000386044;A;0_424;31/12/2021
000000000386044;A;0_424;31/12/2021
000000000386044;A;0_376;01/01/2019
000000000386044;A;0_357;01/01/2019
000000000386044;A;0_357;01/01/2019
000000000386044;A;0_357;01/01/2019
000000000386044;A;0_357;01/01/2019
000000000386044;A;0_213;15/06/2016
000000000386044;A;0_222;18/05/2017
000000000386044;A;0_213;15/06/2016
000000000386044;A;0_192;01/01/2016
000000000386044;A;0_190;03/11/2015
000000000386044;A;0_169;13/03/2014
000000000386044;A;0_158;20/01/2013
000000000386190;A;1_210;31/12/2017
000000000386190;A;1_210;31/12/2017
000000000386190;A;1_210;31/12/2017
000000000386190;A;1_210;31/12/2017
000000000386190;A;1_169;27/05/2015
000000000386190;A;1_12;29/04/2015
000000000386190;A;0_858;12/03/2014
000000000386190;A;0_660;01/01/2013
000000000386190;A;0_672;24/03/2013
000000000386295;A;5_1;01/03/2019
000000000387104;Q;4_2;04/03/2021
000000000387302;Q;1_2;04/03/2014
000000000387302;Q;1_2;04/03/2014
000000000387302;Q;1_1;04/03/2013
000000000387302;Q;0_0;04/03/2010
000000000387302;Q;0_0;04/03/2010
000000000387306;Q;0_3;04/03/2013
000000000387383;Q;0_4;05/03/2014
000000000387545;Q;0_47;01/01/2012
000000000387827;Q;3_3;06/03/2022
000000000387894;A;0_275;01/01/2012
000000000387894;A;0_265;23/12/2010
000000000387894;A;0_139;13/04/2010
000000000387894;A;0_0;24/04/2009
000000000389291;Q;0_21;01/01/2015
000000000389419;Q;0_1;17/03/2011
000000000389419;Q;0_1;17/03/2011
000000000389429;A;3_3;31/12/2017
000000000389429;A;3_3;31/12/2017
000000000390408;Q;1_2;25/03/2013
000000000390572;A;0_163;01/02/2021
000000000390572;A;0_151;01/02/2019
000000000390572;A;0_147;01/02/2019
000000000390572;A;0_116;02/02/2017
000000000390572;A;0_55;01/02/2016
000000000390649;A;0_5;18/03/2015
000000000390924;R;2_2;24/03/2014
000000000391668;Q;4_1;31/03/2020
000000000391668;A;3_1;30/03/2019
000000000391668;A;2_3;30/03/2018
000000000391668;Q;2_2;31/03/2017
000000000391668;Q;0_2;31/03/2012
